t,symbol,res,r,velocity,zscore,signal
2026-01-20 03:15:00+00:00,AUDUSD=X,WIN,2.5,0.43321907789458486,4.264365052678815,2.1733
2026-01-20 03:20:00+00:00,AUDUSD=X,WIN,2.5,0.4956461199081391,4.113170207810894,2.1983
2026-01-20 03:25:00+00:00,AUDUSD=X,WIN,2.5,0.5731630424288533,3.7501428966413513,2.1043
2026-01-20 03:30:00+00:00,AUDUSD=X,WIN,2.5,0.6198226397926427,3.8774338710110783,2.1866
2026-01-20 03:35:00+00:00,AUDUSD=X,WIN,2.5,0.6834702808956921,3.545612264509158,2.0462
2026-01-20 03:40:00+00:00,AUDUSD=X,WIN,2.5,0.6584229153602561,2.98283267570741,1.7548
2026-01-20 03:45:00+00:00,AUDUSD=X,WIN,2.5,0.6971671656877414,2.892885662691558,1.7253
2026-01-20 03:50:00+00:00,AUDUSD=X,WIN,2.5,0.6721064734917553,2.900605696965596,1.7191
2026-01-20 03:55:00+00:00,AUDUSD=X,WIN,2.5,0.660645646930024,2.7235167663704076,1.626
2026-01-20 04:00:00+00:00,AUDUSD=X,WIN,2.5,0.6237167694958058,2.899699303016217,1.6993
2026-01-20 04:05:00+00:00,AUDUSD=X,WIN,2.5,0.6163336273772368,2.638905069649259,1.566
2026-01-20 04:10:00+00:00,AUDUSD=X,WIN,2.5,0.6083600684462982,2.4900431836944823,1.4884
2026-01-20 04:15:00+00:00,AUDUSD=X,WIN,2.5,0.5964041339763467,2.3575441640948678,1.4173
2026-01-20 04:20:00+00:00,AUDUSD=X,WIN,2.5,0.5771085726716696,2.384558422654135,1.4231
2026-01-20 04:25:00+00:00,AUDUSD=X,WIN,2.5,0.5486647164759566,2.263152579463477,1.351
2026-01-20 04:30:00+00:00,AUDUSD=X,WIN,2.5,0.49520187154761025,2.2216289751592977,1.3089
2026-01-20 04:35:00+00:00,AUDUSD=X,WIN,2.5,0.39878354404635075,2.640230758969295,1.4796
2026-01-20 04:40:00+00:00,AUDUSD=X,WIN,2.5,0.3657218806149612,2.2983310708098643,1.2955
2026-01-20 04:45:00+00:00,AUDUSD=X,WIN,2.5,0.3335683308328823,2.546500080238181,1.4067
2026-01-20 04:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.33543165240518197,2.857075926122616,1.5627
2026-01-20 04:55:00+00:00,AUDUSD=X,WIN,2.5,0.38083959441558995,2.5643007630994084,1.4345
2026-01-20 05:00:00+00:00,AUDUSD=X,WIN,2.5,0.41553988996130176,2.417019597054587,1.3747
2026-01-20 05:05:00+00:00,AUDUSD=X,WIN,2.5,0.4580020351596066,2.2867027409326592,1.3266
2026-01-20 05:10:00+00:00,AUDUSD=X,LOSS,-1.0,0.4944892102188193,2.3676770722035543,1.3816
2026-01-20 05:15:00+00:00,AUDUSD=X,LOSS,-1.0,0.5090493203222192,2.384041440774482,1.3956
2026-01-20 05:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.48855345023839,2.025291905636767,1.2081
2026-01-20 05:25:00+00:00,AUDUSD=X,LOSS,-1.0,0.5023721290282305,1.9335191120590358,1.1677
2026-01-20 05:30:00+00:00,AUDUSD=X,LOSS,-1.0,0.4848573628193923,1.8940965035296653,1.141
2026-01-20 15:45:00+00:00,AUDUSD=X,LOSS,-1.0,0.2294057748700079,2.250827496427138,1.2172
2026-01-20 16:05:00+00:00,AUDUSD=X,LOSS,-1.0,0.2631689638403794,2.0887138250789303,1.1496
2026-01-20 16:10:00+00:00,AUDUSD=X,LOSS,-1.0,0.2811424951559418,2.2159436985752308,1.2204
2026-01-20 16:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.2897895117581869,2.0139026196496794,1.1229
2026-01-20 16:25:00+00:00,AUDUSD=X,LOSS,-1.0,0.3183899659538851,2.2248009068331625,1.2398
2026-01-21 01:35:00+00:00,AUDUSD=X,LOSS,-1.0,0.34626274765787296,2.5714527904046944,1.4242
2026-01-21 01:40:00+00:00,AUDUSD=X,LOSS,-1.0,0.425367332790982,2.66129331633603,1.5008
2026-01-21 01:45:00+00:00,AUDUSD=X,LOSS,-1.0,0.4870474927855158,2.60859443878484,1.4991
2026-01-21 01:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.5634179780134739,2.390016714350744,1.4204
2026-01-21 01:55:00+00:00,AUDUSD=X,LOSS,-1.0,0.585315715371553,2.6311431925144237,1.5497
2026-01-21 02:00:00+00:00,AUDUSD=X,LOSS,-1.0,0.5933663201619848,2.132467138388013,1.3036
2026-01-21 02:05:00+00:00,AUDUSD=X,LOSS,-1.0,0.6060186533210226,1.9135613767625468,1.1992
2026-01-21 02:10:00+00:00,AUDUSD=X,LOSS,-1.0,0.6011438703871217,2.1430400294838527,1.312
2026-01-21 04:05:00+00:00,AUDUSD=X,LOSS,-1.0,-0.24742063466379077,-2.3383096953976232,1.2681
2026-01-21 04:15:00+00:00,AUDUSD=X,LOSS,-1.0,-0.312726155839448,-2.0380595485977135,1.1441
2026-01-21 04:20:00+00:00,AUDUSD=X,LOSS,-1.0,-0.3518671319476217,-1.9709672158266096,1.1262
2026-01-21 06:30:00+00:00,AUDUSD=X,WIN,2.5,0.31218003642117,2.821111760145623,1.5354
2026-01-21 06:35:00+00:00,AUDUSD=X,WIN,2.5,0.3367301321654344,2.43685732905663,1.3531
2026-01-21 06:40:00+00:00,AUDUSD=X,WIN,2.5,0.3656309036670888,2.5322193143461615,1.4124
2026-01-21 06:45:00+00:00,AUDUSD=X,WIN,2.5,0.39621046898807866,2.1857411481163758,1.2514
2026-01-21 06:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.3714669220277512,3.821010476705774,2.0591
2026-01-21 06:55:00+00:00,AUDUSD=X,LOSS,-1.0,0.43537954330020284,3.3086597874216332,1.8285
2026-01-21 07:00:00+00:00,AUDUSD=X,WIN,2.5,0.3906884663991782,2.1182692156699185,1.2154
2026-01-21 07:05:00+00:00,AUDUSD=X,WIN,2.5,0.39511634153554587,2.5355706655282595,1.4258
2026-01-21 07:10:00+00:00,AUDUSD=X,WIN,2.5,0.4188434297162272,2.558222520187808,1.4466
2026-01-21 07:15:00+00:00,AUDUSD=X,LOSS,-1.0,0.4513089215588839,2.8775199117479664,1.6193
2026-01-21 07:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.492254497976014,2.693586380367255,1.5437
2026-01-21 07:25:00+00:00,AUDUSD=X,LOSS,-1.0,0.5224750316860162,2.6034991156934244,1.5107
2026-01-21 07:30:00+00:00,AUDUSD=X,LOSS,-1.0,0.48583904915239917,2.182130700113701,1.2854
2026-01-21 07:35:00+00:00,AUDUSD=X,LOSS,-1.0,0.4724384738929414,2.0793243290158334,1.2286
2026-01-21 07:45:00+00:00,AUDUSD=X,LOSS,-1.0,0.36424977829219685,1.9198634607832086,1.1056
2026-01-21 07:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.3374155873255043,2.0319577963038347,1.1509
2026-01-21 12:30:00+00:00,AUDUSD=X,WIN,2.5,0.4521759557869878,1.971134476317515,1.1664
2026-01-21 12:35:00+00:00,AUDUSD=X,WIN,2.5,0.5074825635387159,2.0384038923363477,1.2222
2026-01-21 12:40:00+00:00,AUDUSD=X,LOSS,-1.0,0.537715081212278,2.3554265408519064,1.3928
2026-01-21 12:45:00+00:00,AUDUSD=X,WIN,2.5,0.5137238453493261,1.8880070892660545,1.1495
2026-01-21 12:50:00+00:00,AUDUSD=X,WIN,2.5,0.5225313622733281,2.161204745914481,1.2896
2026-01-21 12:55:00+00:00,AUDUSD=X,WIN,2.5,0.5747890453836288,2.1592528620239806,1.3095
2026-01-21 13:00:00+00:00,AUDUSD=X,WIN,2.5,0.6081685492668542,2.101886907632248,1.2942
2026-01-21 13:05:00+00:00,AUDUSD=X,LOSS,-1.0,0.6380567638261,2.20050930163166,1.3555
2026-01-21 13:10:00+00:00,AUDUSD=X,LOSS,-1.0,0.6490183298433618,2.1402238965513094,1.3297
2026-01-21 13:15:00+00:00,AUDUSD=X,WIN,2.5,0.6407505151709803,1.9381614825198685,1.2254
2026-01-21 13:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.21438781093362907,2.2368937516107086,1.2042
2026-01-21 15:00:00+00:00,AUDUSD=X,LOSS,-1.0,0.08170772909347733,2.2653997421493623,1.1654
2026-01-22 00:30:00+00:00,AUDUSD=X,WIN,2.5,0.14458889318620954,6.021983212251724,2.0578
2026-01-22 00:35:00+00:00,AUDUSD=X,WIN,2.5,0.277269530662866,5.558102765396072,2.1109
2026-01-22 00:40:00+00:00,AUDUSD=X,WIN,2.5,0.3720365323928668,4.446319644563704,2.1488
2026-01-22 00:45:00+00:00,AUDUSD=X,WIN,2.5,0.4652397367942081,3.7121839394758793,2.0422
2026-01-22 00:50:00+00:00,AUDUSD=X,WIN,2.5,0.5532405225266748,3.661841044186923,2.0522
2026-01-22 00:55:00+00:00,AUDUSD=X,WIN,2.5,0.6293836243940836,3.8235221715879546,2.1635
2026-01-22 01:00:00+00:00,AUDUSD=X,WIN,2.5,0.7034203157155398,3.3218207021619115,1.9423
2026-01-22 01:05:00+00:00,AUDUSD=X,WIN,2.5,0.7263130876817798,3.6707556266019807,2.1259
2026-01-22 01:10:00+00:00,AUDUSD=X,WIN,2.5,0.7543246608028484,3.307699589367503,1.9556
2026-01-22 01:15:00+00:00,AUDUSD=X,WIN,2.5,0.797326489413718,3.1866482445750353,1.9123
2026-01-22 01:20:00+00:00,AUDUSD=X,WIN,2.5,0.8243904002435462,2.993285054720359,1.8264
2026-01-22 01:25:00+00:00,AUDUSD=X,WIN,2.5,0.8104827025515199,2.542154451625705,1.5953
2026-01-22 01:30:00+00:00,AUDUSD=X,WIN,2.5,0.786728479244884,2.5567433678418814,1.5931
2026-01-22 01:35:00+00:00,AUDUSD=X,WIN,2.5,0.7505711010889999,2.3344364468110403,1.4674
2026-01-22 01:40:00+00:00,AUDUSD=X,WIN,2.5,0.6717995743343972,2.025225340343701,1.2813
2026-01-22 01:45:00+00:00,AUDUSD=X,WIN,2.5,0.6000713472879675,2.15481906718135,1.3174
2026-01-22 01:50:00+00:00,AUDUSD=X,WIN,2.5,0.5214517436487827,2.1223383509364173,1.2697
2026-01-22 01:55:00+00:00,AUDUSD=X,LOSS,-1.0,0.4301367265749239,2.3018560058782955,1.323
2026-01-22 02:00:00+00:00,AUDUSD=X,WIN,2.5,0.3450893541056034,2.0872637246701022,1.1817
2026-01-22 02:05:00+00:00,AUDUSD=X,LOSS,-1.0,0.22141875608628567,2.1585934096384354,1.1679
2026-01-22 12:30:00+00:00,AUDUSD=X,LOSS,-1.0,0.10701584393707282,2.565402603076234,1.3255
2026-01-22 12:35:00+00:00,AUDUSD=X,LOSS,-1.0,0.16117079799137524,2.813718638352619,1.4713
2026-01-22 12:40:00+00:00,AUDUSD=X,LOSS,-1.0,0.17969571174702495,2.6085394494443896,1.3761
2026-01-22 12:45:00+00:00,AUDUSD=X,WIN,2.5,0.2047971708909975,2.2626941467827417,1.2133
2026-01-22 13:10:00+00:00,AUDUSD=X,WIN,2.5,0.19595297691613378,2.505101683589166,1.3309
2026-01-22 13:15:00+00:00,AUDUSD=X,WIN,2.5,0.21850911513039403,2.833774706827089,1.5043
2026-01-22 13:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.24578992047422873,3.2391509395708793,1.7179
2026-01-22 13:25:00+00:00,AUDUSD=X,WIN,2.5,0.22002870566214508,2.175463258504234,1.1757
2026-01-22 13:30:00+00:00,AUDUSD=X,LOSS,-1.0,0.2168222984960157,3.256985005495239,1.7152
2026-01-22 13:35:00+00:00,AUDUSD=X,LOSS,-1.0,0.22820619771406028,3.4314921036436092,1.807
2026-01-22 13:45:00+00:00,AUDUSD=X,WIN,2.5,0.15479984115442166,2.251756047054889,1.1878
2026-01-22 13:50:00+00:00,AUDUSD=X,WIN,2.5,0.14897909625207287,2.632642209119332,1.3759
2026-01-22 13:55:00+00:00,AUDUSD=X,WIN,2.5,0.168761322043846,2.8471496910202467,1.4911
2026-01-22 14:00:00+00:00,AUDUSD=X,WIN,2.5,0.18379905772145422,2.9218734324831,1.5345
2026-01-22 14:05:00+00:00,AUDUSD=X,WIN,2.5,0.1829443834648883,2.4660242980615923,1.3062
2026-01-22 14:10:00+00:00,AUDUSD=X,WIN,2.5,0.19376793636013923,2.569486731517816,1.3623
2026-01-22 14:15:00+00:00,AUDUSD=X,WIN,2.5,0.22638773545133806,2.5507375976967226,1.3659
2026-01-22 14:20:00+00:00,AUDUSD=X,WIN,2.5,0.24526295773390783,2.4379586650758647,1.3171
2026-01-22 14:25:00+00:00,AUDUSD=X,LOSS,-1.0,0.25933000708469506,2.8991603408441917,1.5533
2026-01-22 14:30:00+00:00,AUDUSD=X,LOSS,-1.0,0.26785466071097613,2.845282525932597,1.5298
2026-01-22 14:35:00+00:00,AUDUSD=X,LOSS,-1.0,0.28567031604774645,2.8757601340771686,1.5521
2026-01-22 14:40:00+00:00,AUDUSD=X,LOSS,-1.0,0.2854402798242588,2.6503040224102015,1.4393
2026-01-22 14:45:00+00:00,AUDUSD=X,LOSS,-1.0,0.25600373179650443,2.2826613438121757,1.2437
2026-01-22 14:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.22074336878741824,2.352238741689226,1.2644
2026-01-22 15:25:00+00:00,AUDUSD=X,WIN,2.5,0.06526577470640597,2.2206829465335653,1.1364
2026-01-22 15:40:00+00:00,AUDUSD=X,WIN,2.5,0.07832435335600361,2.1921253070416866,1.1274
2026-01-22 15:50:00+00:00,AUDUSD=X,WIN,2.5,0.10872160027695565,2.2702827163927286,1.1786
2026-01-22 15:55:00+00:00,AUDUSD=X,WIN,2.5,0.13951385586613424,2.3508865707042297,1.2312
2026-01-22 16:00:00+00:00,AUDUSD=X,WIN,2.5,0.17419511172136465,2.4151534647192543,1.2773
2026-01-22 16:05:00+00:00,AUDUSD=X,WIN,2.5,0.22361709042208605,2.232573201617861,1.2057
2026-01-22 16:10:00+00:00,AUDUSD=X,WIN,2.5,0.274718857740637,2.5222786312519445,1.371
2026-01-22 16:15:00+00:00,AUDUSD=X,WIN,2.5,0.35361658545433083,2.388445815341034,1.3357
2026-01-22 16:20:00+00:00,AUDUSD=X,WIN,2.5,0.395583184840682,2.8907401709356497,1.6036
2026-01-22 16:25:00+00:00,AUDUSD=X,WIN,2.5,0.4707465554691697,2.6121403644009806,1.4944
2026-01-22 16:30:00+00:00,AUDUSD=X,WIN,2.5,0.5051553791503202,2.3261818631795856,1.3652
2026-01-22 16:35:00+00:00,AUDUSD=X,WIN,2.5,0.5330132306936679,2.351072334875051,1.3887
2026-01-22 16:40:00+00:00,AUDUSD=X,WIN,2.5,0.5184945969579967,2.279804126707577,1.3473
2026-01-22 16:45:00+00:00,AUDUSD=X,LOSS,-1.0,0.5179998796556342,2.3012598535035464,1.3578
2026-01-22 16:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.5399663091431224,2.2807121613728865,1.3563
2026-01-22 16:55:00+00:00,AUDUSD=X,WIN,2.5,0.5176475904468282,1.9732018740808501,1.1937
2026-01-22 17:00:00+00:00,AUDUSD=X,WIN,2.5,0.5142732351223969,1.8556361242016695,1.1335
2026-01-22 17:05:00+00:00,AUDUSD=X,LOSS,-1.0,0.49547108740917073,1.8716361653755882,1.134
2026-01-23 00:30:00+00:00,AUDUSD=X,WIN,2.5,0.09954249475124102,2.2135128402332733,1.1466
2026-01-23 00:35:00+00:00,AUDUSD=X,LOSS,-1.0,0.15018616299183674,3.134628011259333,1.6274
2026-01-23 00:40:00+00:00,AUDUSD=X,WIN,2.5,0.20072342001161092,2.5850900068089855,1.3728
2026-01-23 00:45:00+00:00,AUDUSD=X,WIN,2.5,0.2207415405838251,2.407841287679815,1.2922
2026-01-23 00:50:00+00:00,AUDUSD=X,WIN,2.5,0.2303347959262343,2.2684091782125417,1.2263
2026-01-23 00:55:00+00:00,AUDUSD=X,WIN,2.5,0.22826376710340895,2.09911123673491,1.1409
2026-01-23 01:00:00+00:00,AUDUSD=X,WIN,2.5,0.22241305114486298,3.5462041950098717,1.8621
2026-01-23 01:05:00+00:00,AUDUSD=X,WIN,2.5,0.2718479336273182,3.448853990264737,1.8332
2026-01-23 01:10:00+00:00,AUDUSD=X,WIN,2.5,0.31138271033599296,3.3392933001128906,1.7942
2026-01-23 01:15:00+00:00,AUDUSD=X,WIN,2.5,0.28534773530991364,3.1256662326511173,1.677
2026-01-23 01:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.28684862691086827,4.4430864840399495,2.1147
2026-01-23 01:25:00+00:00,AUDUSD=X,LOSS,-1.0,0.3497657121709142,4.396228429079927,2.1399
2026-01-23 01:30:00+00:00,AUDUSD=X,LOSS,-1.0,0.394592538259068,4.544096127827863,2.1578
2026-01-23 01:35:00+00:00,AUDUSD=X,LOSS,-1.0,0.3753215612888904,3.6616457727329395,1.981
2026-01-23 01:40:00+00:00,AUDUSD=X,LOSS,-1.0,0.36422841439300385,3.2540398163299247,1.7727
2026-01-23 01:45:00+00:00,AUDUSD=X,LOSS,-1.0,0.3621217887870818,3.1943192180594013,1.742
2026-01-23 01:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.2915723204125003,2.772888212023621,1.5031
2026-01-23 01:55:00+00:00,AUDUSD=X,LOSS,-1.0,0.24512920216681394,2.0393534020737167,1.1177
2026-01-23 04:40:00+00:00,AUDUSD=X,WIN,2.5,0.2119313359143758,2.696939102151783,1.4332
2026-01-23 04:45:00+00:00,AUDUSD=X,WIN,2.5,0.2645909209953381,2.7474567424013254,1.4796
2026-01-23 04:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.31388573790036156,2.792770609511505,1.5219
2026-01-23 04:55:00+00:00,AUDUSD=X,LOSS,-1.0,0.36821016282626096,2.8338188489396083,1.5642
2026-01-23 05:00:00+00:00,AUDUSD=X,WIN,2.5,0.3758859327048807,2.425318514476174,1.363
2026-01-23 05:05:00+00:00,AUDUSD=X,LOSS,-1.0,0.38676954357540194,2.768464939761152,1.5389
2026-01-23 05:10:00+00:00,AUDUSD=X,LOSS,-1.0,0.3989167362868449,2.9270106963934164,1.6231
2026-01-23 05:15:00+00:00,AUDUSD=X,LOSS,-1.0,0.3827351061803017,2.797594688601626,1.5519
2026-01-23 05:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.3486621271809642,2.1566806395491467,1.2178
2026-01-23 06:00:00+00:00,AUDUSD=X,LOSS,-1.0,0.1698333119510741,2.134081814119923,1.135
2026-01-23 06:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.007833321668120832,2.391527560067833,1.1989
2026-01-23 06:30:00+00:00,AUDUSD=X,LOSS,-1.0,0.05816986308515417,2.3343674179949008,1.1905
2026-01-23 06:35:00+00:00,AUDUSD=X,LOSS,-1.0,0.10133111812707825,2.460269966552243,1.2707
2026-01-23 06:40:00+00:00,AUDUSD=X,LOSS,-1.0,0.14177489641019728,2.458728659065724,1.2861
2026-01-23 10:05:00+00:00,AUDUSD=X,LOSS,-1.0,-0.18801222868786394,-2.150350445074272,1.1504
2026-01-23 11:40:00+00:00,AUDUSD=X,WIN,2.5,0.440676004870962,1.9600854762776996,1.1563
2026-01-23 11:45:00+00:00,AUDUSD=X,WIN,2.5,0.46012512496404384,1.9228739138726165,1.1455
2026-01-23 12:05:00+00:00,AUDUSD=X,WIN,2.5,0.43996784571414554,2.0019867637699678,1.177
2026-01-23 12:10:00+00:00,AUDUSD=X,LOSS,-1.0,0.4519215962050272,2.332026304926859,1.3468
2026-01-23 12:35:00+00:00,AUDUSD=X,WIN,2.5,0.29741763694621887,2.4430023543417363,1.3405
2026-01-23 12:40:00+00:00,AUDUSD=X,WIN,2.5,0.3115608515716498,3.0629571800859607,1.6561
2026-01-23 12:45:00+00:00,AUDUSD=X,WIN,2.5,0.3481890405936036,2.820358064079703,1.5495
2026-01-23 12:50:00+00:00,AUDUSD=X,WIN,2.5,0.3608232739683669,3.091203390269095,1.6899
2026-01-23 12:55:00+00:00,AUDUSD=X,LOSS,-1.0,0.38743083698033576,3.2063968298554,1.7582
2026-01-23 13:00:00+00:00,AUDUSD=X,LOSS,-1.0,0.4335448991463272,2.9949807680638942,1.6709
2026-01-23 13:05:00+00:00,AUDUSD=X,LOSS,-1.0,0.4509335609279416,2.741802468669116,1.5513
2026-01-23 13:10:00+00:00,AUDUSD=X,LOSS,-1.0,0.4683655617460585,2.589608138396021,1.4822
2026-01-23 13:15:00+00:00,AUDUSD=X,LOSS,-1.0,0.479274562147147,2.4538035702951864,1.4186
2026-01-23 13:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.4654944211275099,2.003915692499976,1.1882
2026-01-23 13:25:00+00:00,AUDUSD=X,LOSS,-1.0,0.4902779228579819,1.9223081036395762,1.1573
2026-01-23 15:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.49366465227153883,2.189090220522227,1.292
2026-01-23 15:25:00+00:00,AUDUSD=X,WIN,2.5,0.552024188903099,1.829121215279607,1.1354
2026-01-23 15:30:00+00:00,AUDUSD=X,LOSS,-1.0,0.593706207513262,1.9049885737166115,1.19
2026-01-23 15:35:00+00:00,AUDUSD=X,WIN,2.5,0.6210286116229039,1.7752547004892867,1.136
2026-01-23 15:50:00+00:00,AUDUSD=X,LOSS,-1.0,0.6061216799133453,1.7723892365656444,1.1286
2026-01-23 17:20:00+00:00,AUDUSD=X,LOSS,-1.0,0.3380030038379537,2.025985406137991,1.1482
2026-01-23 17:25:00+00:00,AUDUSD=X,LOSS,-1.0,0.3859935170937338,2.0774407834405273,1.1931
2026-01-26 00:05:00+00:00,AUDUSD=X,LOSS,-1.0,0.1287396026838944,2.394264669978866,1.2486
2026-01-26 00:10:00+00:00,AUDUSD=X,WIN,2.5,0.18249360834230738,2.122089249856306,1.134
